Feature ID	Taxon	Confidence
bcba47620c299fd34809f143e3d26dff	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8187607803083191
2bbb28b70c3a3757e48663f4d0003ecc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9868256088650759
b5403e3d3e7f5a219e1fbe3cceee2261	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	0.9985069944945728
b6c83c9dcc47d41e1ea5831f40966169	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae	0.8795932367790787
9207bf5e78e77c8ecb9d079b8ce7dc8b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999848647276314
6a4c0e5943a7eb8c9f0b5b5e69171828	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__aurimucosum	0.9373039465084757
d114fb4c335125128be28401522dd41a	k__Bacteria; p__Firmicutes; c__Bacilli	0.9340962725458458
bdf8a26094624622d68509a87fa75ba7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9929884216003971
d15bd1dcb9de71d7452648673a59f5b8	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter	0.9378848140832102
b03d2e5ac94c7a0d115e5c542e9315e8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae	0.8818346264163214
df8456a1abbfb4c8a2c450b44378d4cb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__hyovaginalis	0.9517855120901464
7fe920f806b6e59ba7fd98744b92ab55	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales	0.899681478365454
628f3491b9028053ca9eb7aee7233665	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales	0.9358428209335832
922d33a2963d3e87a3d4df6b82371235	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9995846000757016
d892d40bc79d0c356bd2886ce8d120ee	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999969782652125
cdf2b7893a7c66be2475defd929d7c02	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Oceanicella; s__actignis	0.7323571698952445
43904939ba355dce37c93c12823b71e2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9997292956669296
497a26126c9e726c768bdec79e8c4e9b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9914555422288385
ff9d93d7b7e46787568f2d241caeaf3b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__aeruginosa	0.7129300734556165
e8386d3a307c208c4b9f0a756259cd6b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9769588213251028
945184b6386c192c0066e0a98a154780	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999875076200151
08bdc6c81f6b9daab3d132b54e1d45bc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9974716057145119
828a7eb3ac1c808e46f3b328a450b36d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.7961783269146873
326fee9660b85833034963ad2d1134eb	k__Bacteria; p__Cyanobacteria	0.7878997263125888
374b724806294b861c4ed5cfb74e2f31	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	0.9996841797650254
6fd05e11fe57bb5ba9fd3b0fdd8b80f1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7039318569024322
c7c40b0f480f3edee216585ec048011d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__Humicoccus; s__flavidus	0.9976227476382042
100e6a66b6fd7421eee2b5a565351964	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae	0.8451681228752738
44cf3d3e7a91fb698ee87c3808f9b1bd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__brunensis	0.9703363012545662
bc6c345a2feb70d3210ba7f89530c5b0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__brunensis	0.8306312749245235
acc6343bd9e45df1490094a923761d77	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__Cystobacter; s__fuscus	0.8789651444519414
26f173c04574871aba8876838e2d9e61	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__resinovorum	0.8653899057728914
0f18144d308ada95632ab5193d92073f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	0.7088414374927521
a51af6f7d3369f355257160b33da3cff	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Marmoricola	0.9940576272755615
39c47f3d76baee36a286c74330d36b6f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae	0.8787140049852843
7fb08fa9b7b2eef6a3db57d0de769227	k__Bacteria; p__Firmicutes	0.7222338696374586
b32c31cdf2e8499f2dcf74dc1dca50df	k__Bacteria; p__Firmicutes	0.7137096787291675
cc761daf51f27c423da57f3f1f0ff5cc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea	0.7500818374495158
868e0165fe32a8925b7f20afa5e1dbfc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Leptothrix	0.824942470508412
f721d83108dd078d9769b367dfa3c1d9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.8842856691285715
7ff346973a282aa55de296afdb5d74af	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.8314816960668582
ca6c2b3b469c08212142e8821c65882a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.8781602080191331
9ffb42eab94f68a9d8415d67bfd7b3d5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9982186638352245
cc02d8e02665dcb672be926e61f5d0ec	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae; g__Millisia; s__brevis	0.9312249966364694
5ccd30281011c170e7e836bc752205e6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__arenosus	0.9329846223063301
ab82627e3e67b1b80c7154ca2b462940	k__Bacteria; p__Firmicutes; c__Bacilli	0.7014389219341202
b4289ab0a9a00034c1fbce477b2c4ded	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__pohangensis	0.930051261087756
0f5f48d793a468de8ec2131049a25f1e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.7140722509348082
1354d8eddb9222983aca5a2fd2c6c7a5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9966101874751094
bc3676c17839094c4fa8e33268905268	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__; s__	0.9709705252573668
c6f96c0b79d9a6b82fb53a5518bce977	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.8380002271586553
8df2b2e6c1cb64bd18b81d5bae7f0898	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.917443670074116
6472eb8b1e09f892aca2f23182962903	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9998878538533407
c6c3ab4e828fb40d6e05967b7aac9338	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9991850503475825
a60f0b4bc20e5a162b45b3d2ed7a0d6c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__vibrioides	0.9313996839958394
82dece6e35540738ba450a0c3a90b5a0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.951832268379681
e57c5df6a9b3b982472e7754ed31f313	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__aurea	0.8629779839793131
830ace63eac2e7d99397fa9b3ea039eb	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales	0.9473121910286552
7911816f5e81f650f769aba0d5c708cb	k__Bacteria; p__Cyanobacteria	0.9727692805452308
a9164d01308501b576afa06256a15b0f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9979047951991338
d6efd2da2728fd74ded268122ee05036	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9928380115183109
19386012f47b4a8d83f8fa168376a505	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9217136456975615
c66ea3d804ab0d5346b5d0a31b4562ae	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9315065373310062
9ac3bb1d7dedb08a012692a6f536b5af	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9903397473407061
fd2eb1fe2266eed160a855f715f7c77e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.7539235125940164
c9de210c5a513e7749d7e67ce403d19a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998933267603729
820f6693f569e339f183638cd73a7fe6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9965717725914989
c2a787cf867ebfdce216002bcc8a94e1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium	0.9825667005728496
7d135dfbf857c62673695ef24332b100	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__	0.7133037557447669
39ad699282d51b96d4f507f7ff11d8c6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Xanthobacter; s__flavus	0.771711212019598
942ec60e75a4f9183b9b69cbf8960379	k__Bacteria; p__Firmicutes; c__Bacilli	0.9916272584539707
e16d86b7fe770de88e7e8fd0fb6c8b5a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.707038016635025
3bac14d2805bf995afe9d316a5777b1e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__hamsteri	0.979189061414315
cc60312357314937af544b9333c06feb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__chiangmaiensis	0.8718929061227702
97c1d8c5d1969e1525ac66eae9d72659	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Pleurocapsa; s__concharum	0.7137906740408924
6a649a1ad8d0c348acce7d1ae9b9798c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7495747612377829
827992b22906f7a8b7f7a87580b21cfa	k__Bacteria; p__Cyanobacteria	0.9726616972360327
dee42ce3aa52ffbe2c350ee23b491242	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.7846935549186792
16d13ed513218adc8b205a10b716e08c	k__Bacteria; p__Cyanobacteria	0.9350726964546806
770949c65c6557d5777a9662cf23e3cf	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales	0.829330308333887
70a60612f186462ac3e8cd7ffb50690c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9894118346178424
9a786ecf33a1fd4e665d4eab9ece8fe1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	0.9944826863171319
771baeb8689f4177c9a55bca817664b1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__multihospitium	0.8729054677821108
ff6509d88a8d218b886332a00745e1f9	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae	0.865082932839959
2c2c92730c14d4b9ff1f5b1f69e6bae3	k__Bacteria; p__Cyanobacteria	0.950740428063122
d76d59ec71de0e3b22da0c9cd564d41a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__clostridioforme	0.9439572088495934
68c56896f754db932a51a88ebad5bc6a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9974488989024523
a537d8bab85c83b0e74c73c55790324b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.7686182834014637
b4a4241e6f271c06b6f527ec76592e6a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9878933398706259
617ec39d89a36e686f9ca9d326605ea8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae	0.9977200494569186
73d826dabdbddbea0bd4551bb3d87046	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9746099276546332
f4e80cd1479edeeda7193f4e2e02c6c5	k__Bacteria; p__Cyanobacteria	0.8626695745376934
2740cf2417c92847cc298cbd71dd1fcd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerosinus; s__glycerini	0.9372638450790455
817725950d1e7e63b3d8d62ea796d24e	k__Bacteria; p__Firmicutes	0.7022574722174627
d66072bb4e903a9c1a95728d29427410	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9911758032073669
9eab7a1249300ee6e9757c224201f94d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9424469156541798
263e41ea2c25dc87bd2ff5910cf30d40	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9995500342114458
08b7f967dfd042f910ed7f34f2e9747f	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae	0.7122213194418485
a76e065bdfde0aa883c898ccf5f092fc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__estrogenivorans	0.8620972631711123
d4ecfe33623f297a74de51d7f28b39aa	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pseudorhodoferax; s__soli	0.9565331751963543
4856e07a21f6a60b639fa9c694687d95	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.7503384213603923
7d78ed99b08bd1723065fdd795d17e9c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9998058589822659
146195f72933e590d98b89c38d6eda33	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Actinotelluria; s__brasiliensis	0.999559236726537
4122b1af20d3b4562d362c800806e9e4	k__Bacteria; p__Cyanobacteria	0.942792780291898
99b3fb5120c6641baa46aae1cfaef859	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales	0.9256010980881649
fc1b83cf7e32f815fbcd9059bf024f3d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9865530182453272
c6d3727100d2f11b93aed61d77fdb738	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sebaldella; s__termitidis	0.7144671609061832
8ce12e88f6b59bb09494567f0d678092	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9934324057443096
e27b9e73955f9ee43166443c005e4186	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__	0.7570959208567403
4a0b292ba716582f9af46694458c0b9b	k__Bacteria; p__Cyanobacteria	0.9423295261864411
dab1160ee7a4ecf9945086ff09f99528	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9690661708584749
07da22cab5c55a4badb462bcbbded642	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999992686102664
120eba657e42a11a5c29f97b90f02035	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.8671387264558578
f330e765325ac47997066c79007f76b7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Helcobacillus; s__massiliensis	0.7645343002052882
4473ac847f597164696bc96da74ca753	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Salinarimonas; s__rosea	0.9206814816869029
d4ed8e95671bb076cf81536b9db1e1be	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9941855884020822
2fac845da336657d55f1a9f350c6bc09	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9998293546370762
aa822d45169a9b6869ef46a54d0fb0cc	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales	0.8530496036369188
50fb93dad525b440dc193bc631872eba	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.9999723803685282
86e14dd85367bf944f87fb172a7697ea	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella; s__occulta	0.9188916861978464
